{PERIODS};ELECTRICITY;HEAT_LOW_T_SH;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;SOLAR
3622;1.20E-04;1.14E-04;4.11E-05;0.000114155;0;0.005766234;0;0.390045049;0.851921479;0
3623;1.08E-04;1.14E-04;2.46E-05;0.000114155;0;0.007207793;0;0.357396802;0.336908534;0
3624;9.99E-05;1.14E-04;8.08E-06;0.000114155;0;0.008649351;0;0.255166628;0.21094876;0
3625;9.48E-05;1.14E-04;6.77E-06;0.000114155;0;0.007207793;0;0.553032538;0.173025388;0
3626;9.17E-05;1.14E-04;3.75E-06;0.000114155;0;0.007207793;0;0.549747978;0.173702591;0
3627;8.98E-05;1.14E-04;2.38E-06;0.000114155;0;0.005766234;0;0.522075911;0.189955465;0
3628;8.90E-05;1.14E-04;8.30E-06;0.000114155;0.00E+00;0.004324676;0;0.512729716;0.190632669;0
3629;9.04E-05;1.14E-04;2.49E-05;0.000114155;0;0.002883117;0;0.510643386;0.194357285;0
3630;9.06E-05;1.14E-04;6.93E-05;0.000114155;0;0.001441559;0;0.512179941;0.191309872;0
3631;9.51E-05;1.14E-04;0.000143;0.000114155;0;0.001441559;0;0.536102252;0.193680082;0
3632;0.000104;1.14E-04;0.00019;0.000114155;0.170109506;0.001441559;0;0.621345752;0.17776581;0.139741603
3633;0.000111;1.14E-04;0.000168;0.000114155;0.274008775;0.012974027;0;0.657842432;0.180136021;0.132018306
3634;0.000115;1.14E-04;0.000165;0.000114155;0.425216313;0.051896108;0;0.63728926;0.245147516;0.224952299
3635;0.000113;1.14E-04;0.000179;0.000114155;0.480633634;0.105233774;0;0.632087532;0.255982767;0.2073225
3636;0.000114;1.14E-04;0.000196;0.000114155;0.599166949;0.170103908;0;0.642646054;0.257675772;0.270044532
3637;0.000112;1.14E-04;0.000195;0.000114155;0.478811559;0.23785716;0;0.666074977;0.256659969;0.146406126
3638;0.000114;1.14E-04;0.000185;0.000114155;0.462831476;0.308493529;0;0.660097924;0.258352976;0.179671292
3639;0.000116;1.14E-04;0.000199;0.000114155;0.494988624;0.360389636;0;0.681835227;0.470317541;0.449026391
3640;0.000116;1.14E-04;0.000216;0.000114155;0.336525619;0.364714312;0;0.695001663;0.46997894;0.29712942
3641;0.000113;1.14E-04;0.000224;0.000114155;0.152208858;0.250831187;0;0.692436041;0.446276832;0.123482463
3642;0.000111;1.14E-04;0.000198;0.000114155;0;0.141272737;0;0.677126888;0.752372626;0
3643;0.000118;1.14E-04;1.37E-04;0.000114155;0;0.092259747;0;0.763540425;0.892553664;0
3644;0.000132;1.14E-04;9.07E-05;0.000114155;0.00E+00;0.067753252;0;0.880840105;0.881718415;0
3645;1.29E-04;1.14E-04;6.33E-05;0.000114155;0;0.037480522;0;0.828865112;0.883750024;0
3646;0.000121;1.14E-04;4.11E-05;0.000114155;0;0.02018182;0;0.71916362;0.880702611;0
3647;1.10E-04;1.14E-04;2.46E-05;0.000114155;0;0.011532468;0;0.700076519;0.570204996;0
3648;1.01E-04;1.14E-04;8.08E-06;0.000114155;0;0.005766234;0;0.681158581;0.174379794;0
3649;1.00E-04;1.14E-04;6.77E-06;0.000114155;0;0.004324676;0;0.655558746;0.464899916;0
3650;9.55E-05;1.14E-04;3.75E-06;0.000114155;0;0.002883117;0;0.661084701;0.46557712;0
3651;9.26E-05;1.14E-04;2.38E-06;0.000114155;0;0.002883117;0;0.617920223;0.466254323;0
3652;9.11E-05;1.14E-04;8.30E-06;0.000114155;0;0.001441559;0;0.626054091;0.463206909;0
3653;9.10E-05;1.14E-04;2.49E-05;0.000114155;0;0.002883117;0;0.63396241;0.465238519;0
3654;8.97E-05;1.14E-04;6.93E-05;0.000114155;0;0.007207793;0;0.621500817;0.463206909;0
3655;0.0000894;1.14E-04;0.000143;0.000114155;0;0.012974027;0;0.59866396;0.467947331;0
3656;0.0000976;1.14E-04;0.00019;0.000114155;0.169272337;0.033155847;0;0.651202828;0.470656143;0.138904433
3657;0.000107;1.14E-04;0.000168;0.000114155;0.353630136;0.07928572;0;0.577138109;0.561062755;0.313413182
3658;0.000113245;1.14E-04;0.000165;0.000114155;0.51045984;0.134064945;0;0.575968072;0.611852987;0.463676853
3659;0.000115872;1.14E-04;0.000179;0.000114155;0.62159816;0.181636377;0;0.556359388;0.601356338;0.571532156
3660;0.00011562;0.000114;0.000196;0.000114155;0.67882114;0.209025989;0;0.540838785;0.612868792;0.626292874
3661;0.000113351;0.000114;0.000195;0.000114155;0.676358877;0.216233782;0;0.512278618;0.585780667;0.624651365
3662;0.000114185;0.000114;0.000185;0.000114155;0.615064957;0.209025989;0;0.546646677;0.591536894;0.564998953
3663;0.000114447;0.000114;0.000199;0.000114155;0.499026734;0.200376638;0;0.581324866;0.591875495;0.453064502
3664;0.000113904;0.000114;0.000216;0.000114155;0.339742975;0.190285728;0;0.581733674;0.591875495;0.300346776
3665;0.000112785;0.000114;0.000224;0.000114155;0.154597253;0.172987025;0;0.677324243;0.542101069;0.125870857
3666;0.00011102;0.000114;0.000198;0.000114155;0;0.103792215;0;0.701810428;0.735103948;0
3667;0.000119384;0.000114;1.37E-04;0.000114155;0;0.041805198;0;0.753066485;0.900680101;0
3668;0.000134308;0.000114;9.07E-05;0.000114155;0.00E+00;0.01009091;0;0.732330055;0.88307282;0
3669;0.000131991;0.000114;6.33E-05;0.000114155;0;0.002883117;0;0.742113251;0.876977994;0
3670;0.000126;1.14E-04;4.11E-05;0.000114155;0;0.001441559;0;0.715442058;0.881041212;0
3671;0.00011515;1.14E-04;2.46E-05;0.000114155;0;0.001441559;0;0.672926034;0.604403752;0
3672;1.05E-04;1.14E-04;8.08E-06;0.000114155;0;0.004324676;0;0.675660819;0.293228935;0
3673;1.01E-04;1.14E-04;6.77E-06;0.000114155;0;0.012974027;0;0.675421172;0.193680082;0
3674;9.62E-05;1.14E-04;3.75E-06;0.000114155;0;0.015857144;0;0.643985252;0.193002879;0
3675;9.36E-05;1.14E-04;2.38E-06;0.000114155;0;0.01009091;0;0.654431;0.195034488;0
3676;9.28E-05;1.14E-04;8.30E-06;0.000114155;0.00E+00;0.014415585;0;0.675111043;0.191648472;0
3677;9.35E-05;1.14E-04;2.49E-05;0.000114155;0;0.027389612;0;0.683851073;0.194357285;0
3678;9.50E-05;1.14E-04;6.93E-05;0.000114155;0;0.036038964;0;0.684499527;0.193002879;0
3679;0.0000923;1.14E-04;0.000143;0.000114155;0;0.023064937;0;0.635569449;0.195034488;0
3680;0.0001;1.14E-04;0.00019;0.000114155;0.169239507;0.02018182;0;0.709028003;0.197743301;0.138871603
3681;0.000109769;1.14E-04;0.000168;0.000114155;0.355222399;0.031714288;0;0.723928347;0.274944452;0.315005445
3682;0.000115829;1.14E-04;0.000165;0.000114155;0.512872857;0.047571432;0;0.705616572;0.30948181;0.46608987
3683;0.000119801;0.000114;0.000179;0.000114155;0.624823724;0.057662342;0;0.709168971;0.302709779;0.57475772
3684;0.000120134;0.000114155;0.000196;0.000114155;0.682038496;0.063428576;0;0.7125945;0.334876925;0.630330984
3685;0.000117977;0.000114155;0.000195;0.000114155;0.679584441;0.093701305;0;0.722166243;0.347743784;0.627876929
3686;0.000118666;0.000114155;0.000185;0.000114155;0.618290521;0.13838962;0;0.714102859;0.33826294;0.568224517
3687;0.00011921;0.000114155;0.000199;0.000114155;0.502244091;0.191727286;0;0.713031502;0.341987557;0.456281858
3688;0.000119204;0.000114155;0.000216;0.000114155;0.342960332;0.222000016;0;0.677126888;0.339955948;0.303564132
3689;0.000117498;0.000114;0.000224;0.000114155;0.156181308;0.162896116;0;0.703685306;0.545148483;0.127454913
3690;0.000114879;1.14E-04;0.000198;0.000114155;0;0.067753252;0;0.674462589;0.769302703;0
3691;0.00012941;1.14E-04;1.37E-04;0.000114155;0;0.024506495;0;0.769883996;0.898987094;0
3692;0.000137533;1.14E-04;9.07E-05;0.000114155;0;0.005766234;0;0.755434751;0.890183453;0
3693;0.000134436;1.14E-04;6.33E-05;0.000114155;0;0.001441559;0;0.753151064;0.894923876;0
3694;0.000128;1.14E-04;4.11E-05;0.000114155;0;0.001441559;0;0.703206014;0.889844853;0
3695;1.17E-04;1.14E-04;2.46E-05;0.000114155;0;0.001441559;0;0.715089638;0.609482775;0
3696;1.07E-04;1.14E-04;8.08E-06;0.000114155;0;0.004324676;0;0.678677539;0.220091003;0
3697;1.00E-04;1.14E-04;6.77E-06;0.000114155;0;0.007207793;0;0.623248823;0.240068493;0
3698;9.68E-05;1.14E-04;3.75E-06;0.000114155;0;0.012974027;0;0.676901339;0.23939129;0
3699;9.44E-05;1.14E-04;2.38E-06;0.000114155;0;0.017298703;0;0.686007889;0.240407094;0
3700;9.31E-05;1.14E-04;8.30E-06;0.000114155;0.00E+00;0.02018182;0;0.67760618;0.240407094;0
3701;9.45E-05;1.14E-04;2.49E-05;0.000114155;0;0.02018182;0;0.691421068;0.256659969;0
3702;9.90E-05;1.14E-04;6.93E-05;0.000114155;0;0.023064937;0;0.701190169;0.25056514;0
3703;1.01E-04;1.14E-04;0.000143;0.000114155;0;0.021623378;0;0.697087993;0.256321367;0
3704;0.000109938;1.14E-04;0.00019;0.000114155;0.175633182;0.021623378;0;0.686994665;0.294583341;0.145265278
3705;0.000119592;0.000114;0.000168;0.000114155;0.365728052;0.106675332;0;0.688982318;0.499098673;0.324690344
3706;0.000123528;0.000114;0.000165;0.000114155;0.525028226;0.191727286;0;0.68706515;0.513658539;0.478245239
3707;0.000128035;0.000114;0.000179;0.000114155;0.637003715;0.24794807;0;0.694282724;0.507563711;0.586116958
3708;0.000127805;0.000114;0.000196;0.000114155;0.692593394;0.210467548;0;0.68435856;0.513997141;0.640065128
3709;0.000126799;0.000114;0.000195;0.000114155;0.688506039;0.160012998;0;0.683512749;0.503500493;0.636798527
3710;0.000131956;0.000114;0.000185;0.000114155;0.624766271;0.105233774;0;0.688545316;0.509595321;0.574700268
3711;0.000134828;0.000114;0.000199;0.000114155;0.507094748;0.070636369;0;0.675139236;0.512981335;0.461132515
3712;0.000133817;0.000114;0.000216;0.000114155;0.345365141;0.063428576;0;0.654811613;0.504177695;0.305968942
3713;0.000130302;0.000114;0.000224;0.000114155;0.157765364;0.064870135;0;0.664792166;0.510949727;0.129038968
3714;0.000127462;0.000114;0.000198;0.000114155;0;0.054779225;0;0.674533072;0.754065633;0
3715;0.000146551;0.000114;1.37E-04;0.000114155;0;0.043246756;0;0.76924964;0.884088626;0
3716;0.000146463;1.14E-04;9.07E-05;0.000114155;0;0.037480522;0;0.881432171;0.890183453;0
3717;0.000142491;1.14E-04;6.33E-05;0.000114155;0;0.031714288;0;0.77648131;0.877316595;0
3718;0.000134181;1.14E-04;4.11E-05;0.000114155;0;0.023064937;0;0.720065817;0.886797438;0
3719;1.23E-04;1.14E-04;2.46E-05;0.000114155;0;0.021623378;0;0.696777861;0.598647526;0
3720;1.12E-04;1.14E-04;8.08E-06;0.000114155;0;0.018740261;0;0.705954895;0.236005275;0
3721;9.41E-05;1.14E-04;6.77E-06;0.000114155;0;0.012974027;0;0.484973068;0.207224144;0
3722;9.08E-05;1.14E-04;3.75E-06;0.000114155;0;0.014415585;0;0.460219044;0.207562745;0
3723;8.91E-05;1.14E-04;2.38E-06;0.000114155;0;0.012974027;0;0.426555825;0.208239948;0
3724;8.87E-05;1.14E-04;8.30E-06;0.000114155;0.00E+00;0.008649351;0;0.419366444;0.220429604;0
3725;8.99E-05;1.14E-04;2.49E-05;0.000114155;0;0.007207793;0;0.438524029;0.221445409;0
3726;9.51E-05;1.14E-04;6.93E-05;0.000114155;0;0.007207793;0;0.41427749;0.211964566;0
3727;0.0000976;0.000114;0.000143;0.000114155;0;0.002883117;0;0.448842906;0.211287362;0
3728;0.000105;0.000114;0.00019;0.000114155;0.179613839;0.005766234;0;0.519256546;0.251919547;0.149245936
3729;0.00011181;0.000114;0.000168;0.000114155;0.373796065;0.014415585;0;0.539936587;0.255644164;0.332758357
3730;0.000113715;0.000114;0.000165;0.000114155;0.536362841;0.018740261;0;0.531563074;0.25056514;0.489579854
3731;0.000115318;0.000114;0.000179;0.000114155;0.650792385;0.021623378;0;0.546731258;0.191987074;0.599905628
3732;0.00011497;0.000114;0.000196;0.000114155;0.707211026;0.036038964;0;0.470411047;0.188262457;0.65468276
3733;0.000111913;0.000114;0.000195;0.000114155;0.702319331;0.067753252;0;0.484127259;0.190632669;0.649791065
3734;0.000114084;0.000114;0.000185;0.000114155;0.636938055;0.080727279;0;0.487200367;0.224154221;0.586872052
3735;0.00011524;0.000114;0.000199;0.000114155;0.516820684;0.06919481;0;0.521977234;0.243793111;0.470858452
3736;0.000115076;0.000114;0.000216;0.000114155;0.352645231;0.063428576;0;0.497335984;0.496728462;0.312428277
3737;0.000115248;0.000114;0.000224;0.000114155;0.162583191;0.060545459;0;0.468254233;0.491310837;0.133036041
3738;0.000121613;0.000114;0.000198;0.000114155;0;0.054779225;0;0.59267281;0.738151362;0
3739;0.000136308;0.000114;1.37E-04;0.000114155;0;0.051896108;0;0.77910332;0.884088626;0
3740;0.000134976;0.000114;9.07E-05;0.000114155;0.00E+00;0.037480522;0;0.767713086;0.879348204;0
3741;0.000130359;0.000114;6.33E-05;0.000114155;0;0.028831171;0;0.707209512;0.877993798;0
3742;0.000121;1.14E-04;4.11E-05;0.000114155;0;0.027389612;0;0.593307168;0.863433932;0
3743;0.000109;1.14E-04;2.46E-05;0.000114155;0;0.023064937;0;0.578350436;0.329797902;0
3744;1.01E-04;1.14E-04;8.08E-06;0.000114155;0;0.018740261;0;0.521399264;0.205192534;0
3745;9.33E-05;1.14E-04;6.77E-06;0.000114155;0;0.017298703;0;0.38564684;0.209932956;0
3746;8.91E-05;1.14E-04;3.75E-06;0.000114155;0;0.02018182;0;0.385068869;0.211625964;0
3747;8.64E-05;1.14E-04;2.38E-06;0.000114155;0;0.021623378;0;0.369463684;0.21535058;0
3748;8.56E-05;1.14E-04;8.30E-06;0.000114155;0.00E+00;0.024506495;0;0.336618082;0.20857855;0
3749;8.49E-05;1.14E-04;2.49E-05;0.000114155;0;0.027389612;0;0.323564422;0.209594353;0
3750;8.61E-05;1.14E-04;6.93E-05;0.000114155;0;0.030272729;0;0.326567046;0.208917152;0
3751;8.17E-05;1.14E-04;0.000143;0.000114155;0;0.025948054;0;0.286785807;0.209255752;0
3752;8.32E-05;1.14E-04;0.00019;0.000114155;0.179581009;0.025948054;0;0.328766152;0.236682478;0.149213106
3753;0.000089;1.14E-04;0.000168;0.000114155;0.373771443;0.050454549;0;0.351377458;0.254628358;0.332733735
3754;0.0000917;0.000114;0.000165;0.000114155;0.537150765;0.080727279;0;0.374031056;0.259707382;0.490367778
3755;0.0000937;0.000114;0.000179;0.000114155;0.651580309;0.096584423;0;0.368209067;0.225847229;0.600693552
3756;0.0000955;0.000114;0.000196;0.000114155;0.708811497;0.111000008;0;0.389777208;0.203838128;0.656283231
3757;0.0000951;0.000114;0.000195;0.000114155;0.703107255;0.129740269;0;0.378189618;0.216027784;0.651399743
3758;0.0000956;0.000114;0.000185;0.000114155;0.637734187;0.131181828;0;0.342285005;0.227540236;0.587668183
3759;9.57E-05;0.000114;0.000199;0.000114155;0.517608608;0.111000008;0;0.371592305;0.252258149;0.471646376
3760;9.72E-05;0.000114;0.000216;0.000114155;0.354237494;0.073519486;0;0.413812295;0.248872134;0.314841294
3761;9.79E-05;0.000114;0.000224;0.000114155;0.163371115;0.033155847;0;0.422481842;0.465238519;0.133823965
3762;1.09E-04;0.000114;0.000198;0.000114155;0;0.021623378;0;0.5172407;0.749325213;0
3763;1.25E-04;1.14E-04;1.37E-04;0.000114155;0;0.024506495;0;0.625899026;0.860725118;0
3764;1.25E-04;1.14E-04;9.07E-05;0.000114155;0;0.024506495;0;0.598748542;0.888151844;0
3765;1.21E-04;1.14E-04;6.33E-05;0.000114155;0;0.023064937;0;0.526643283;0.889844853;0
3766;1.13E-04;1.14E-04;4.11E-05;0.000114155;0;0.023064937;0;0.477304394;0.839393222;0
3767;1.02E-04;1.14E-04;2.46E-05;0.000114155;0;0.027389612;0;0.422129422;0.332506714;0
3768;9.44E-05;1.14E-04;8.08E-06;0.000114155;0;0.030272729;0;0.400786829;0.179458816;0
3769;9.57E-05;1.14E-04;6.77E-06;0.000114155;0;0.025948054;0;0.318320404;0.175056998;0
3770;9.21E-05;1.14E-04;3.75E-06;0.000114155;0;0.018740261;0;0.262327814;0.185892247;0
3771;9.04E-05;1.14E-04;2.38E-06;0.000114155;0;0.012974027;0;0.267106639;0.186230849;0
3772;8.99E-05;1.14E-04;8.30E-06;0.000114155;0.00E+00;0.011532468;0;0.259607127;0.185215043;0
3773;9.13E-05;1.14E-04;2.49E-05;0.000114155;0;0.011532468;0;0.278609647;0.214334776;0
3774;9.56E-05;1.14E-04;6.93E-05;0.000114155;0;0.014415585;0;0.303955738;0.224154221;0
3775;9.70E-05;1.14E-04;0.000143;0.000114155;0;0.018740261;0;0.311483444;0.215011979;0
3776;1.06E-04;1.14E-04;0.00019;0.000114155;0.180352518;0.028831171;0;0.422510036;0.251919547;0.149984614
3777;1.16E-04;0.000114;0.000168;0.000114155;0.376176252;0.051896108;0;0.406665205;0.253273953;0.335138544
3778;1.19E-04;0.000114;0.000165;0.000114155;0.539563782;0.063428576;0;0.368998489;0.254628358;0.492780795
3779;1.21E-04;0.000114;0.000179;0.000114155;0.653993327;0.073519486;0;0.366221416;0.220429604;0.603927323
3780;0.000119656;0.000114;0.000196;0.000114155;0.711232721;0.086493513;0;0.345527275;0.219075198;0.658704455
3781;1.17E-04;0.000114;0.000195;0.000114155;0.706332819;0.096584423;0;0.290887983;0.193002879;0.654625307
3782;1.20E-04;0.000114;0.000185;0.000114155;0.640959751;0.103792215;0;0.315754781;0.217043589;0.590893747
3783;1.22E-04;0.000114;0.000199;0.000114155;0.520834172;0.096584423;0;0.419704768;0.231264853;0.47487194
3784;1.22E-04;0.000114;0.000216;0.000114155;0.355837964;0.073519486;0;0.429699417;0.229233244;0.316441765
3785;1.21E-04;0.000114;0.000224;0.000114155;0.164159039;0.041805198;0;0.396261749;0.446276832;0.134611889
3786;1.24E-04;1.14E-04;0.000198;0.000114155;0;0.025948054;0;0.400053795;0.720205479;0
3787;1.42E-04;1.14E-04;1.37E-04;0.000114155;0;0.027389612;0;0.681031709;0.887813243;0
3788;1.41E-04;1.14E-04;9.07E-05;0.000114155;0;0.030272729;0;0.644535029;0.891537858;0
3789;1.36E-04;1.14E-04;6.33E-05;0.000114155;0;0.028831171;0;0.563097671;0.851921479;0
3790;1.28E-04;1.14E-04;4.11E-05;0.000114155;0;0.034597405;0;0.455073702;0.836345808;0
3791;1.19E-04;1.14E-04;2.46E-05;0.000114155;0;0.040363639;0;0.395669683;0.517383156;0
3792;1.08E-04;1.14E-04;8.08E-06;0.000114155;0;0.043246756;0;0.340283256;0.378217922;0
3793;9.59E-05;1.14E-04;6.77E-06;0.000114155;0;0.047571432;0;0.285404318;0.178104411;0
3794;9.14E-05;1.14E-04;3.75E-06;0.000114155;0;0.056220783;0;0.286405192;0.179797418;0
3795;8.91E-05;1.14E-04;2.38E-06;0.000114155;0;0.06919481;0;0.275282797;0.180136021;0
3796;8.81E-05;1.14E-04;8.30E-06;0.000114155;0.00E+00;0.083610396;0;0.26607757;0.180136021;0
3797;8.84E-05;1.14E-04;2.49E-05;0.000114155;0;0.092259747;0;0.267402672;0.192325675;0
3798;9.05E-05;1.14E-04;6.93E-05;0.000114155;0;0.105233774;0;0.284544411;0.217043589;0
3799;0.0000861;1.14E-04;0.000143;0.000114155;0;0.109558449;0;0.288745265;0.215689182;0
3800;0.0000913;1.14E-04;0.00019;0.000114155;0.179523557;0.056220783;0;0.308086109;0.254628358;0.149155653
3801;0.0000969;1.14E-04;0.000168;0.000114155;0.375330875;0.033155847;0;0.363557115;0.253612554;0.335113922
3802;0.000101;1.14E-04;0.000165;0.000114155;0.539539159;0.031714288;0;0.341129066;0.251580946;0.492756173
3803;0.000103;0.000114;0.000179;0.000114155;0.65478125;0.030272729;0;0.378654814;0.255305563;0.604715247
3804;0.000104;0.000114;0.000196;0.000114155;0.711199891;0.040363639;0;0.377653939;0.220768205;0.659492379
3805;0.000102;0.000114;0.000195;0.000114155;0.706316404;0.053337666;0;0.295709096;0.197743301;0.654608892
3806;0.000103;0.000114;0.000185;0.000114155;0.640943335;0.064870135;0;0.317953886;0.191648472;0.590877332
3807;0.000104;0.000114;0.000199;0.000114155;0.520817757;0.074961044;0;0.364839926;0.213657572;0.474855524
3808;0.000104;1.14E-04;0.000216;0.000114155;0.356634096;0.080727279;0;0.399828246;0.232957861;0.317237896
3809;0.000104;1.14E-04;0.000224;0.000114155;0.164930548;0.066311693;0;0.392977188;0.447631238;0.136204152
3810;0.000106;1.14E-04;0.000198;0.000114155;0;0.051896108;0;0.445501958;0.760499063;0
3811;0.000127;1.14E-04;1.37E-04;0.000114155;0;0.049012991;0;0.688362057;0.886120235;0
3812;0.000128;1.14E-04;9.07E-05;0.000114155;0;0.040363639;0;0.721799727;0.884088626;0
3813;0.000125;1.14E-04;6.33E-05;0.000114155;0;0.034597405;0;0.630438205;0.842779238;0
3814;0.000117;1.14E-04;4.11E-05;0.000114155;0;0.028831171;0;0.501142126;0.852937284;0
3815;1.08E-04;1.14E-04;2.46E-05;0.000114155;0;0.031714288;0;0.442189204;0.444583825;0
3816;9.94E-05;1.14E-04;8.08E-06;0.000114155;0;0.037480522;0;0.403000032;0.20214512;0
3817;9.60E-05;1.14E-04;6.77E-06;0.000114155;0;0.046129873;0;0.286278321;0.157449717;0
3818;9.14E-05;1.14E-04;3.75E-06;0.000114155;0;0.056220783;0;0.240717382;0.159142725;0
3819;8.90E-05;1.14E-04;2.38E-06;0.000114155;0;0.06919481;0;0.213270863;0.158465522;0
3820;8.76E-05;0.000114155;8.30E-06;0.000114155;0.00E+00;0.085051954;0;0.208294686;0.15812692;0
3821;8.90E-05;0.000114155;2.49E-05;0.000114155;0;0.092259747;0;0.212932541;0.187246653;0
3822;9.39E-05;1.14E-04;6.93E-05;0.000114155;0;0.098025981;0;0.273675759;0.186230849;0
3823;0.0000991;1.14E-04;0.000143;0.000114155;0;0.095142864;0;0.291465952;0.191648472;0
3824;0.00011;1.14E-04;0.00019;0.000114155;0.171455543;0.049012991;0;0.310130148;0.220429604;0.141908394
3825;0.000121;1.14E-04;0.000168;0.000114155;0.360721452;0.034597405;0;0.437650027;0.21535058;0.321325252
3826;0.000128;1.14E-04;0.000165;0.000114155;0.520029833;0.034597405;0;0.412515388;0.217720791;0.4740676
3827;0.000131;1.14E-04;0.000179;0.000114155;0.632809662;0.028831171;0;0.397798302;0.192664277;0.583564412
3828;0.000132;1.14E-04;0.000196;0.000114155;0.690032641;0.028831171;0;0.428966381;0.187923855;0.639145884
3829;0.000131;1.14E-04;0.000195;0.000114155;0.686774247;0.036038964;0;0.371225787;0.187246653;0.63588749
3830;0.000136;1.14E-04;0.000185;0.000114155;0.623855234;0.054779225;0;0.399123403;0.168623568;0.574609985
3831;0.000137;1.14E-04;0.000199;0.000114155;0.506996257;0.072077927;0;0.45703316;0.180813224;0.461854779
3832;0.000136;1.14E-04;0.000216;0.000114155;0.346908159;0.087935071;0;0.411105705;0.17776581;0.30751196
3833;0.000131;1.14E-04;0.000224;0.000114155;0.159308382;0.067753252;0;0.412515388;0.39108478;0.130581986
3834;0.000128;1.14E-04;0.000198;0.000114155;0;0.060545459;0;0.438129318;0.725284503;0
3835;0.000147;1.14E-04;1.37E-04;0.000114155;0;0.061987017;0;0.652584315;0.879686806;0
3836;0.000147;1.14E-04;9.07E-05;0.000114155;0;0.047571432;0;0.69887829;0.880025406;0
3837;0.000144;1.14E-04;6.33E-05;0.000114155;0;0.038922081;0;0.650455694;0.878332399;0
3838;0.000135;1.14E-04;4.11E-05;0.000114155;0;0.036038964;0;0.547422002;0.826864965;0
3839;1.24E-04;1.14E-04;2.46E-05;0.000114155;0;0.036038964;0;0.488765114;0.542778271;0
3840;1.13E-04;1.14E-04;8.08E-06;0.000114155;0;0.031714288;0;0.390355178;0.160835733;0
3841;1.02E-04;1.14E-04;6.77E-06;0.000114155;0;0.025948054;0;0.320618186;0.152709295;0
3842;9.82E-05;1.14E-04;3.75E-06;0.000114155;0;0.030272729;0;0.302983058;0.153386499;0
3843;9.65E-05;1.14E-04;2.38E-06;0.000114155;0;0.040363639;0;0.302010377;0.149323281;0
3844;9.57E-05;1.14E-04;8.30E-06;0.000114155;0.00E+00;0.049012991;0;0.284812251;0.168284966;0
3845;9.66E-05;1.14E-04;2.49E-05;0.000114155;0;0.061987017;0;0.300614792;0.182506231;0
3846;9.69E-05;1.14E-04;6.93E-05;0.000114155;0;0.070636369;0;0.346401279;0.181151825;0
3847;0.000106;1.14E-04;0.000143;0.000114155;0;0.070636369;0;0.41033038;0.179458816;0
3848;0.000114;1.14E-04;0.00019;0.000114155;0.164200076;0.036038964;0;0.403747163;0.178443012;0.135473681
3849;0.000122575;0.000114;0.000168;0.000114155;0.350182968;0.030272729;0;0.448166258;0.182844832;0.310786769
3850;0.000127241;0.000114;0.000165;0.000114155;0.508637765;0.034597405;0;0.389664434;0.183183434;0.463496287
3851;0.00013103;0.000114;0.000179;0.000114155;0.621409387;0.038922081;0;0.450421751;0.185215043;0.572164137
3852;0.000132095;0.000114;0.000196;0.000114155;0.680257459;0.046129873;0;0.454763571;0.167607763;0.629370702
3853;0.000130019;0.000114;0.000195;0.000114155;0.678624159;0.054779225;0;0.421777002;0.159481326;0.627737401
3854;0.00013522;0.000114;0.000185;0.000114155;0.617330238;0.063428576;0;0.478291173;0.16252874;0.568905743
3855;0.000137721;0.000114;0.000199;0.000114155;0.502925317;0.067753252;0;0.464293026;0.159819928;0.457783838
3856;0.000137373;0.000114;0.000216;0.000114155;0.343649765;0.072077927;0;0.464039283;0.376863516;0.30507432
3857;0.0001353;0.000114;0.000224;0.000114155;0.157699704;0.067753252;0;0.500747415;0.377202117;0.128973308
3858;0.000132446;0.000114;0.000198;0.000114155;0;0.070636369;0;0.465787289;0.725284503;0
3859;0.00015038;0.000114;1.37E-04;0.000114155;0;0.07928572;0;0.662663546;0.876977994;0
3860;0.000150043;1.14E-04;9.07E-05;0.000114155;0;0.080727279;0;0.753376614;0.872237572;0
3861;0.000146191;1.14E-04;6.33E-05;0.000114155;0;0.083610396;0;0.696171699;0.87189897;0
3862;0.000138327;1.14E-04;4.11E-05;0.000114155;0;0.087935071;0;0.594829625;0.843117839;0
3863;0.000126294;1.14E-04;2.46E-05;0.000114155;0;0.093701305;0;0.512123553;0.283748093;0
3864;1.17E-04;1.14E-04;8.08E-06;0.000114155;0;0.07928572;0;0.41477088;0.15135489;0
3865;1.02E-04;1.14E-04;6.77E-06;0.000114155;0;0.067753252;0;0.247638924;0.141535444;0
3866;9.88E-05;1.14E-04;3.75E-06;0.000114155;0;0.061987017;0;0.21493429;0.143228452;0
3867;9.58E-05;1.14E-04;2.38E-06;0.000114155;0;0.050454549;0;0.230144763;0.146614468;0
3868;9.46E-05;1.14E-04;8.30E-06;0.000114155;0.00E+00;0.054779225;0;0.218021495;0.176072802;0
3869;9.60E-05;1.14E-04;2.49E-05;0.000114155;0;0.067753252;0;0.197693872;0.173025388;0
3870;9.24E-05;1.14E-04;6.93E-05;0.000114155;0;0.086493513;0;0.207420682;0.176411404;0
3871;0.0000957;1.14E-04;0.000143;0.000114155;0;0.093701305;0;0.222729834;0.174718395;0
3872;0.000103;0.000114;0.00019;0.000114155;0.166580263;0.080727279;0;0.271448461;0.204853933;0.137853868
